"","x"
"6034",1
"6037",0
"6043",1
"6045",1
"6049",0
"6050",1
"6054",0
"6058",1
"6059",0
"6065",1
"6069",1
"6072",1
"6075",0
"6078",1
"6079",1
"6082",1
"6083",1
"6084",1
"6087",1
"6088",1
"6089",1
"6092",1
"6093",1
"6094",1
"6096",1
"6097",1
"6101",1
"6102",0
"6110",1
"6111",1
"6112",0
"6113",1
"6118",1
"6124",0
"6126",1
"6129",0
"6134",1
"6137",1
"6140",0
"6143",1
"6149",1
"6151",1
"6153",1
"6155",1
"6158",1
"6164",0
"6166",1
"6167",0
"6173",1
"6175",1
"6177",1
"6179",0
"6181",1
"6182",1
"6183",1
"6184",1
"6187",1
"6189",1
"6192",1
"6200",0
"6201",1
"6202",1
"6203",1
"6204",1
"6205",1
"6206",1
"6210",1
"6215",1
"6216",0
"6217",1
"6222",0
"6224",1
"6225",0
"6226",0
"6227",1
"6229",1
"6230",1
"6232",1
"6233",1
"6236",0
"6237",1
"6238",1
"6239",1
"6241",1
"6245",1
"6251",0
"6253",1
"6256",1
"6259",0
"6263",1
"6264",1
"6265",1
"6266",1
"6267",0
"6270",0
"6273",1
"6274",1
"6276",1
"6278",1
"6283",0
"6284",1
"6286",1
"6288",0
"6289",0
"6290",1
"6291",1
"6293",1
"6294",1
"6296",1
"6299",0
"6301",1
"6302",0
"6303",1
"6304",1
"6305",1
"6307",1
"6308",1
"6319",1
"6320",1
"6321",1
"6323",1
"6324",1
"6325",1
"6326",0
"6330",1
"6331",1
"6332",1
"6333",1
"6334",1
"6335",0
"6337",1
"6338",1
"6344",1
"6346",1
"6350",1
"6353",1
"6359",1
"6364",1
"6365",0
"6367",1
"6369",1
"6370",1
"6371",0
"6373",1
"6374",1
"6377",0
"6379",0
"6381",0
"6382",1
"6383",0
"6389",1
"6390",1
"6392",1
"6393",1
"6394",1
"6397",0
"6398",1
"6400",0
"6402",0
"6403",0
"6404",0
"6405",1
"6407",1
"6409",1
"6410",1
"6411",1
"6416",1
"6421",1
"6423",1
"6425",1
"6427",1
"6430",1
"6431",1
"6433",1
"6435",0
"6436",0
"6437",1
"6438",0
"6441",1
"6444",1
"6447",1
"6448",1
"6449",1
"6454",0
"6455",1
"6458",1
"6463",0
"6469",1
"6470",1
"6471",1
"6472",1
"6480",1
"6483",1
"6484",1
"6485",1
"6487",1
"6488",1
"6490",0
"6495",1
"6496",1
"6497",0
"6500",1
"6502",1
"6504",0
"6505",1
"6507",1
"6508",1
"6518",0
"6520",1
"6521",1
"6522",1
"6525",1
"6526",1
"6529",1
"6530",1
"6531",0
"6532",1
"6533",0
"6536",1
"6542",0
"6543",1
"6545",1
"6546",1
"6547",1
"6550",1
"6554",1
"6557",1
"6561",1
"6565",0
"6566",1
"6567",1
"6576",1
"6578",1
"6580",1
"6585",0
"6587",1
"6588",1
"6589",1
"6594",1
"6596",1
"6598",1
"6600",1
"6603",1
"6605",1
"6610",0
"6612",1
"6613",0
"6614",1
"6617",1
"6620",0
"6627",1
"6629",0
"6632",1
"6633",1
"6635",1
"6640",0
"6643",1
"6644",1
"6648",1
"6649",1
"6657",1
"6660",1
"6670",0
"6671",1
"6672",1
"6673",1
"6675",1
"6679",1
"6684",1
"6685",1
"6687",1
"6688",1
"6689",1
"6693",1
"6694",1
"6695",1
"6696",0
"6697",0
"6698",1
"6700",1
"6704",1
"6709",1
"6710",1
"6713",0
"6714",0
"6725",1
"6728",0
"6730",1
"6731",1
"6732",1
"6733",0
"6736",1
"6748",1
"6751",0
"6753",0
"6761",1
"6764",1
"6765",1
"6768",0
"6770",0
"6771",1
"6773",0
"6775",1
"6781",1
"6782",0
"6793",1
"6794",1
"6797",1
"6804",0
"6810",0
"6811",1
"6813",1
"6814",1
"6817",1
"6818",1
"6822",1
"6824",1
"6842",0
"6843",1
"6845",1
"6847",1
"6849",1
"6850",1
"6851",0
"6853",1
"6855",0
"6856",1
"6858",1
"6861",1
"6864",1
"6868",0
"6870",1
"6872",1
"6878",0
"6879",1
"6880",0
"6888",1
"6889",1
"6892",1
"6895",1
"6897",1
"6902",0
"6903",1
"6909",1
"6911",1
"6915",1
"6916",0
"6918",0
"6921",1
"6924",0
"6925",1
"6926",1
"6933",0
"6935",1
"6936",0
"6938",1
"6942",0
"6945",1
"6947",0
"6949",0
"6950",1
"6954",1
"6956",0
"6960",0
"6967",1
"6970",1
"6973",1
"6976",1
"6980",1
"6982",0
"6986",1
"6988",0
"6990",1
"6991",1
"6993",1
"6994",0
"6995",1
"6996",1
"6998",1
"6999",1
"7000",1
"7012",1
"7021",1
"7023",1
"7029",0
"7038",0
"7040",1
"7046",1
"7050",1
"7051",1
"7052",1
"7053",0
"7054",1
"7055",1
"7058",1
"7060",1
"7067",1
"7068",1
"7070",1
"7071",1
"7074",1
"7079",1
"7086",1
"7089",1
"7092",1
"7093",1
"7094",1
"7096",1
"7098",1
"7104",0
"7105",1
"7106",0
"7108",0
"7110",1
"7112",1
"7116",1
"7117",1
"7120",1
"7121",1
"7122",1
"7128",1
"7136",0
"7139",1
"7141",0
"7142",1
"7143",1
"7145",1
"7147",1
"7150",0
"7154",1
"7159",1
"7160",1
"7168",1
"7172",1
"7178",0
"7180",0
"7182",0
"7183",1
"7185",0
"7186",1
"7188",0
"7190",1
"7193",1
"7198",0
"7202",1
"7204",0
"7207",1
"7208",1
"7213",1
"7217",1
"7218",0
"7222",1
"7223",1
"7227",0
"7229",1
"7232",1
"7233",1
"7240",0
"7241",1
"7245",1
"7246",1
"7247",1
"7248",1
"7249",0
"7250",1
"7259",1
"7261",1
"7262",1
"7266",0
"7275",1
"7279",1
"7281",1
"7290",1
"7291",1
"7292",1
"7294",1
"7295",1
"7296",0
"7298",1
"7300",0
"7301",1
"7306",1
"7309",1
"7311",1
"7312",0
"7314",1
"7317",1
"7318",0
"7320",1
"7322",1
"7324",1
"7325",1
"7327",1
"7330",1
"7332",0
"7334",1
"7338",0
"7341",1
"7346",1
"7348",1
"7349",1
"7352",1
"7353",1
"7354",1
"7355",1
"7360",1
"7363",1
"7368",0
"7373",1
"7374",1
"7377",0
"7379",1
"7380",1
"7382",1
"7383",1
"7388",1
"7395",1
"7397",0
"7398",1
"7400",1
"7406",1
"7407",1
"7409",1
"7413",1
"7414",1
"7419",1
"7420",1
"7428",1
"7430",1
"7431",1
"7432",1
"7434",1
"7436",1
"7437",1
"7438",1
"7439",1
"7443",0
"7449",1
"7450",0
"7452",1
"7453",1
"7454",0
"7457",1
"7459",1
"7462",1
"7466",0
"7469",0
"7470",1
"7472",1
"7473",1
"7475",1
"7479",1
"7481",1
"7485",1
"7486",1
"7488",1
"7490",1
"7491",1
"7494",1
"7495",1
"7496",1
"7499",1
"7501",1
"7508",1
"7509",1
"7514",1
"7515",1
"7516",1
"7518",0
"7524",0
"7525",1
"7526",1
"7528",1
"7530",1
"7532",1
"7538",1
"7539",1
"7540",1
"7542",0
"7543",0
"7547",1
"7548",1
"7552",1
"7553",1
"7556",1
"7557",1
"7561",1
"7567",0
"7569",1
"7570",1
"7572",0
"7573",1
"7576",1
"7577",1
"7578",0
"7585",0
"7587",0
"7589",1
"7591",0
"7592",1
"7593",1
"7594",0
"7595",1
"7599",1
"7603",1
"7604",0
"7607",1
"7608",0
"7610",1
"7611",1
"7612",1
"7613",1
"7614",1
"7616",1
"7618",1
"7623",1
"7624",1
"7625",1
"7626",1
"7636",1
"7638",1
"7643",1
"7648",1
"7649",0
"7654",0
"7655",0
"7656",0
"7657",1
"7665",0
"7667",1
"7668",1
"7670",1
"7675",0
"7676",1
"7678",1
"7679",1
"7682",1
"7683",1
"7684",1
"7685",0
"7686",1
"7689",1
"7691",1
"7693",0
"7694",1
"7695",1
"7697",1
"7701",1
"7709",1
"7711",1
"7714",1
"7719",1
"7720",1
"7721",1
"7722",0
"7726",1
"7727",0
"7728",1
"7729",1
"7731",1
"7732",1
"7733",1
"7734",1
"7735",1
"7736",1
"7739",1
"7747",1
"7752",1
"7755",1
"7756",1
"7760",1
"7762",1
"7767",1
"7769",0
"7775",0
"7780",0
"7781",0
"7782",0
"7783",1
"7785",1
"7789",1
"7791",1
"7795",1
"7799",1
"7804",1
"7806",1
"7809",1
"7810",0
"7812",0
"7815",0
"7817",1
"7819",1
"7824",1
"7825",1
"7829",1
"7830",1
"7832",1
"7834",1
"7839",1
"7840",1
"7842",0
"7843",1
"7844",1
"7847",1
"7849",1
"7850",0
"7851",1
"7852",0
"7853",1
"7860",1
"7865",0
"7867",0
"7868",1
"7870",1
"7878",1
"7879",1
"7883",1
"7887",0
"7896",1
"7905",1
"7907",1
"7908",1
"7912",1
"7913",1
"7914",1
"7921",1
"7923",1
"7924",1
"7932",1
"7935",1
"7938",0
"7940",1
"7943",1
"7944",1
"7945",1
"7949",0
"7952",0
"7954",1
"7955",1
"7962",0
"7963",0
"7964",1
"7965",1
"7969",1
"7970",0
"7972",1
"7973",0
"7974",0
"7975",1
"7978",1
"7979",1
"7982",1
"7983",1
"7985",1
"7986",1
"7992",0
"7993",1
"7995",1
"7996",1
"7997",1
"8001",1
"8004",0
"8007",0
"8008",1
"8010",1
"8011",1
"8014",1
"8017",1
"8018",1
"8019",1
"8020",0
"8021",1
"8022",1
"8029",0
"8030",0
"8031",0
"8038",1
"8040",1
"8044",1
"8045",1
"8047",1
"8049",1
"8050",1
"8053",1
"8055",1
"8059",1
"8063",1
"8066",0
"8067",1
"8068",0
"8073",1
"8074",1
"8076",0
"8079",1
"8081",0
"8082",0
"8083",0
"8086",0
"8091",1
"8095",1
"8100",1
"8101",1
"8102",1
"8103",1
"8110",1
"8126",1
"8133",1
"8134",1
"8135",1
"8137",1
"8141",1
"8143",1
"8145",1
"8149",1
"8152",1
"8153",1
"8155",1
"8159",0
"8162",1
"8163",1
"8164",1
"8165",1
"8166",1
"8169",0
"8170",0
"8171",1
"8172",1
"8175",1
"8176",1
"8178",0
"8179",1
"8182",0
"8183",1
"8185",1
"8188",1
"8191",1
"8194",1
"8195",1
"8196",1
"8197",0
"8198",1
"8200",1
"8203",0
"8209",1
"8211",1
"8213",0
"8219",1
"8221",1
"8223",1
"8227",1
"8229",1
"8231",1
"8235",1
"8236",1
"8237",0
"8239",1
"8240",0
"8242",1
"8243",1
"8246",1
"8249",1
"8250",0
"8251",0
"8252",1
"8253",1
"8254",0
"8255",0
"8260",0
"8262",1
"8263",1
"8264",0
"8265",1
"8266",1
"8267",1
"8272",1
"8275",0
"8276",1
"8278",1
"8280",1
"8285",0
"8291",1
"8295",1
"8298",0
"8301",0
"8303",1
"8304",0
"8305",1
"8307",1
"8310",0
"8312",1
"8315",1
"8320",1
"8326",1
"8328",1
"8329",1
"8330",1
"8331",1
"8333",0
"8336",1
"8338",1
"8340",1
"8341",0
"8344",0
"8345",1
"8347",1
"8354",1
"8358",1
"8361",1
"8362",1
"8365",1
"8373",1
"8374",0
"8379",1
"8380",1
"8383",0
"8387",0
"8388",1
"8390",1
"8391",0
"8392",0
"8394",1
"8395",0
"8396",1
"8406",1
"8413",1
"8415",0
"8418",1
"8420",0
"8421",1
"8422",0
"8425",1
"8426",1
"8427",1
"8430",0
"8432",1
"8434",1
"8438",0
"8442",0
"8443",1
"8446",1
"8448",1
"8451",1
"8452",1
"8462",1
"8468",1
"8470",1
"8472",1
"8473",0
"8476",1
"8478",1
"8480",1
"8481",1
"8485",1
"8486",1
"8487",0
"8488",1
"8490",1
"8491",1
"8494",1
"8500",1
"8506",1
"8517",1
"8518",1
"8522",0
"8523",1
"8525",1
"8528",1
"8530",1
"8532",0
"8533",0
"8536",1
"8537",1
"8542",0
"8544",0
"8545",1
"8546",1
"8549",1
"8550",1
"8551",1
"8553",0
"8555",1
"8556",1
"8557",1
"8560",1
"8561",1
"8562",1
"8563",1
"8564",1
"8566",1
"8567",1
"8570",1
"8575",1
"8576",1
"8577",1
"8578",1
"8580",1
"8583",1
"8586",1
"8587",1
"8591",1
"8592",1
"8597",1
"8599",1
"8602",0
"8604",1
"8605",1
"8607",1
"8609",1
"8614",1
"8615",1
"8622",1
"8624",0
"8629",0
"8640",1
"8645",1
"8648",1
"8649",1
"8652",0
"8654",1
"8656",0
"8658",0
"8660",1
"8664",1
"8666",1
"8667",1
"8669",0
"8672",1
"8673",1
"8674",1
"8676",1
"8678",1
"8680",1
"8684",0
"8685",0
"8687",1
"8689",1
"8695",1
"8702",1
"8704",0
"8706",1
"8707",1
"8709",1
"8710",1
"8711",1
"8713",0
"8714",1
"8716",0
"8718",1
"8721",1
"8724",1
"8727",1
"8728",1
"8729",0
"8730",0
"8732",1
"8736",0
"8738",1
"8739",1
"8740",1
"8743",1
"8744",1
"8751",1
"8753",1
"8754",0
"8755",1
"8756",0
"8759",0
"8762",0
"8768",0
"8771",1
"8772",1
"8773",1
"8775",1
"8776",1
"8779",0
"8780",1
"8782",1
"8783",0
"8786",1
"8787",0
"8788",1
"8790",0
"8791",1
"8792",1
"8793",1
"8794",1
"8795",0
"8797",0
"8799",1
"8800",1
"8801",1
"8806",1
"8808",1
"8811",1
"8812",0
"8813",0
"8815",0
"8820",0
"8824",1
"8827",1
"8828",0
"8830",1
"8831",1
"8833",0
"8835",1
"8837",1
"8838",0
"8841",1
"8843",1
"8844",1
"8846",1
"8847",1
"8852",0
"8853",1
"8855",1
"8858",1
"8863",0
"8866",1
"8867",0
"8869",1
"8871",1
"8872",1
"8874",0
"8877",0
"8882",1
"8885",1
"8890",1
"8897",1
"8900",1
"8901",1
"8908",1
"8909",1
"8910",1
"8915",1
"8916",0
"8919",0
"8921",1
"8924",1
"8927",1
"8929",0
"8930",0
"8931",1
"8932",1
"8937",1
"8939",1
"8946",1
"8947",1
"8951",0
"8955",1
"8957",1
"8958",1
"8960",1
"8962",1
"8964",1
"8965",1
"8966",1
"8968",1
"8969",1
"8971",1
"8973",0
"8975",1
"8978",1
"8979",1
"8981",0
"8982",1
"8986",1
"8992",0
"8997",1
"8999",1
"9000",1
"9002",0
"9003",1
"9006",1
"9008",1
"9009",1
"9013",0
"9014",1
"9015",1
"9016",0
"9018",1
"9027",0
"9028",1
"9030",0
"9034",1
"9035",1
"9037",1
"9038",1
"9039",0
"9040",1
"9043",1
"9045",0
"9050",1
"9053",1
"9054",1
"9058",0
"9060",1
"9061",1
"9063",1
"9064",1
"9074",0
"9075",1
"9077",1
"9083",0
"9084",1
"9086",0
"9093",1
"9094",1
"9096",0
"9099",1
"9100",1
"9101",1
"9104",1
"9107",1
"9111",1
"9116",1
"9125",1
"9130",0
"9131",0
"9133",1
"9134",1
"9136",1
"9141",1
"9142",1
"9147",1
"9149",1
"9156",0
"9157",1
"9162",1
"9163",0
"9164",0
"9165",0
"9170",1
"9172",0
"9175",1
"9176",1
"9178",0
"9180",1
"9183",0
"9185",0
"9186",0
"9188",0
"9196",1
"9198",0
"9200",1
"9202",1
"9213",1
"9216",1
"9220",1
"9222",1
"9226",1
"9228",1
"9231",1
"9234",1
"9235",1
"9238",1
"9239",1
"9241",1
"9248",1
"9253",1
"9256",1
"9259",1
"9260",1
"9261",1
"9262",1
"9264",0
"9271",1
"9272",1
"9273",0
"9275",0
"9281",1
"9282",1
"9287",1
"9288",0
"9292",1
"9294",1
"9299",1
"9301",1
"9302",1
"9303",1
"9304",1
"9314",1
"9315",1
"9316",0
"9323",1
"9324",1
"9326",1
"9331",1
"9332",1
"9337",1
"9338",1
"9341",0
"9342",1
"9348",1
"9349",1
"9353",0
"9356",0
"9357",1
"9358",0
"9360",1
"9368",1
"9370",0
"9372",1
"9373",1
"9374",1
"9375",0
"9378",1
"9380",1
"9382",1
"9383",0
"9384",1
"9386",1
"9390",1
"9394",0
"9395",1
"9396",1
"9398",1
"9405",0
"9411",1
"9412",1
"9415",1
"9416",1
"9418",1
"9421",1
"9428",1
"9429",1
"9435",0
"9437",1
"9439",1
"9446",1
"9449",1
"9453",1
"9456",1
"9457",0
"9458",1
"9459",1
"9463",1
"9465",1
"9467",1
"9468",1
"9469",1
"9470",0
"9471",0
"9472",1
"9473",0
"9474",1
"9475",1
"9477",1
"9482",1
"9484",1
"9487",1
"9491",1
"9492",0
"9495",1
"9501",1
"9502",1
"9512",1
"9515",1
"9517",0
"9524",1
"9525",1
"9526",1
"9527",1
"9528",1
"9529",1
"9538",1
"9542",0
"9546",1
"9548",0
"9549",1
"9550",1
"9557",1
"9559",0
"9563",1
"9564",1
"9566",1
"9569",1
"9572",0
"9573",0
"9576",1
"9581",1
"9582",1
"9583",1
"9586",0
"9587",0
"9589",1
"9590",1
"9593",1
"9598",1
"9602",0
"9603",0
"9604",1
"9605",1
"9610",0
"9612",1
"9619",1
"9627",1
"9628",0
"9629",1
"9639",1
"9640",1
"9641",1
"9642",0
"9643",1
"9644",1
"9649",1
"9653",1
"9654",1
"9656",1
"9660",0
"9665",0
"9666",1
"9667",1
"9668",1
"9669",0
"9670",1
"9671",1
"9672",0
"9674",1
"9677",1
"9678",1
"9683",1
"9684",1
"9686",0
"9687",1
"9691",1
"9693",1
"9694",1
"9695",0
"9697",1
"9700",1
"9701",1
"9703",0
"9705",1
"9706",1
"9707",1
"9709",1
"9710",1
"9712",1
"9717",1
"9718",1
"9719",1
"9721",1
"9725",1
"9726",1
"9732",1
"9733",1
"9735",1
"9736",0
"9737",1
"9741",1
"9743",1
"9744",0
"9745",1
"9747",1
"9753",1
"9754",1
"9755",0
"9756",0
"9757",1
"9758",0
"9763",1
"9764",1
"9768",1
"9769",1
"9772",1
"9773",1
"9775",0
"9778",1
"9779",1
"9780",1
"9782",0
"9785",0
"9788",1
"9790",0
"9791",0
"9793",1
"9794",1
"9796",1
"9798",1
"9800",1
"9801",1
"9802",0
"9805",1
"9807",1
"9809",1
"9810",1
"9812",1
"9817",0
"9820",1
"9822",0
"9827",1
"9828",1
"9829",1
"9831",1
"9832",1
"9834",1
"9835",1
"9837",1
"9839",0
"9841",1
"9844",1
"9847",0
"9848",1
"9860",1
"9863",1
"9867",1
"9871",1
"9873",1
"9876",1
"9878",1
"9881",1
"9886",1
"9887",1
"9889",1
"9890",1
"9892",1
"9893",1
"9896",1
"9899",1
"9900",1
"9901",1
"9904",1
"9911",1
"9912",1
"9913",1
"9915",0
"9916",1
"9918",1
"9919",1
"9925",0
"9927",1
"9928",1
"9930",0
"9933",0
"9936",1
"9939",1
"9942",1
"9951",0
"9952",0
"9955",0
"9962",1
"9963",1
"9964",1
"9968",0
"9969",1
"9971",0
"9979",0
"9980",1
"9984",1
"9987",0
"9988",0
"9989",1
"9990",1
"9994",1
"9995",0
"9998",0
"9999",1
"10001",1
"10002",0
"10004",1
"10007",1
"10008",1
"10014",0
"10015",1
"10018",1
"10023",1
"10024",0
"10026",1
"10027",0
"10029",0
"10032",1
"10033",0
"10035",0
"10036",1
"10037",0
"10040",1
"10044",1
"10047",1
"10048",1
"10049",0
"10053",1
"10055",1
"10056",1
"10062",1
"10063",1
"10066",1
"10067",1
"10068",1
"10073",0
"10076",1
"10080",1
"10082",1
"10085",1
"10086",0
"10091",1
"10092",1
"10094",1
"10096",1
"10101",1
"10103",1
"10104",1
"10106",1
"10108",1
"10109",1
"10110",1
"10111",1
"10113",1
"10118",0
"10119",0
"10120",1
"10121",1
"10125",1
"10128",1
"10132",1
"10135",1
"10136",0
"10142",0
"10143",1
"10145",1
"10147",1
"10149",0
"10150",1
"10154",1
"10155",0
"10156",0
"10157",1
"10161",1
"10162",1
"10163",1
"10164",1
"10170",1
"10174",1
"10178",1
"10179",1
"10181",1
"10182",1
"10184",1
"10186",1
"10187",0
"10188",1
"10190",0
"10191",1
"10194",0
"10197",1
"10199",1
"10202",0
"10204",1
"10206",1
"10208",1
"10211",1
"10212",1
"10216",0
"10218",1
"10220",1
"10221",1
"10227",1
"10230",0
"10233",0
"10235",1
"10237",1
"10238",1
"10243",1
"10245",1
"10246",1
"10248",1
"10252",1
"10254",1
"10256",1
"10259",1
"10261",0
"10266",0
"10268",1
"10271",1
"10275",0
"10278",1
"10279",1
"10280",1
"10286",1
"10290",1
"10294",1
"10295",1
"10296",1
"10298",0
"10299",1
"10303",0
"10306",1
"10312",1
"10313",1
"10314",1
"10317",0
"10319",1
"10321",0
"10322",0
"10323",0
"10326",0
"10330",1
"10331",1
"10332",1
"10337",1
"10338",0
"10347",1
"10348",0
"10349",1
"10350",1
"10351",1
"10352",1
"10354",0
"10355",0
"10357",1
"10363",1
"10365",1
"10368",0
"10370",1
"10374",1
"10378",1
"10380",1
"10382",1
"10384",1
"10389",0
"10392",1
"10393",1
"10399",1
"10400",0
"10403",1
"10406",1
"10410",0
"10413",1
"10415",1
"10424",1
"10425",1
"10427",1
"10428",0
"10430",0
"10433",1
"10434",1
"10436",1
"10437",1
"10439",0
"10442",0
"10445",0
"10448",1
"10455",1
"10460",0
"10463",1
"10464",1
"10465",1
"10469",1
"10471",1
"10473",0
"10474",1
"10475",1
"10478",0
"10481",1
"10482",0
"10485",0
"10488",0
"10489",1
"10490",0
"10493",1
"10497",1
"10503",1
"10504",1
"10505",1
"10509",1
"10510",0
"10513",0
"10516",1
"10518",1
"10522",0
"10523",1
"10524",1
"10526",1
"10528",1
"10529",1
"10530",1
"10532",0
"10533",0
"10537",1
"10540",1
"10543",1
"10544",1
"10547",1
"10548",1
"10550",0
"10552",1
"10554",1
"10563",1
"10565",0
"10569",1
"10570",1
"10576",1
"10577",0
"10579",1
"10580",0
"10581",1
"10582",1
"10585",1
"10586",1
"10587",1
"10588",1
"10591",1
"10596",1
"10600",1
"10601",1
"10602",1
"10603",1
"10604",1
"10607",1
"10608",0
"10610",0
"10617",1
"10618",1
"10621",1
"10624",1
"10625",1
"10627",1
"10628",1
"10633",1
"10634",0
"10636",0
"10638",1
"10640",1
"10641",0
"10642",1
"10643",1
"10644",1
"10646",0
"10647",1
"10649",1
"10652",1
"10653",1
"10654",1
"10656",0
"10658",1
"10659",1
"10663",1
"10666",1
"10670",0
"10674",1
"10677",1
"10678",1
"10682",1
"10683",1
"10684",1
"10686",1
"10689",0
"10691",1
"10693",1
"10695",0
"10697",1
"10698",1
"10705",1
"10706",0
"10709",0
"10710",1
"10712",0
"10715",0
"10716",1
"10717",1
"10718",1
"10719",0
"10720",1
"10722",1
"10724",1
"10725",1
"10726",1
"10727",1
"10732",1
"10733",1
"10734",1
"10735",1
"10737",1
"10738",0
"10742",1
"10743",1
"10751",1
"10752",1
"10753",1
"10756",1
"10761",1
"10762",1
"10764",1
"10765",1
"10767",1
"10774",1
"10780",0
"10781",0
"10784",1
"10785",1
"10786",1
"10787",0
"10788",1
"10792",0
"10793",1
"10797",0
"10801",1
"10803",1
"10813",1
"10815",1
"10817",1
"10818",0
"10820",1
"10822",1
"10824",1
"10826",1
"10827",1
"10829",1
"10831",1
"10832",0
"10833",1
"10835",0
"10837",1
"10842",0
"10846",0
"10848",1
"10849",0
"10852",0
"10853",1
"10854",1
"10857",1
"10859",1
"10860",1
"10861",0
"10862",1
"10867",1
"10870",1
"10876",0
"10880",1
"10885",1
"10886",1
"10887",1
"10889",1
"10891",1
"10895",1
"10896",1
"10898",0
"10900",1
"10902",1
"10904",1
"10906",1
"10907",1
"10910",1
"10911",1
"10915",1
"10916",1
"10920",1
"10921",1
"10922",0
"10923",1
"10924",1
"10925",1
"10927",1
"10928",1
"10934",1
"10936",0
"10938",1
"10942",1
"10944",1
"10950",0
"10951",0
"10952",1
"10957",1
"10959",0
"10960",1
"10961",1
"10964",1
"10965",1
"10967",0
"10972",0
"10973",1
"10974",1
"10975",1
"10977",1
"10981",1
"10984",1
"10985",1
"10986",0
"10987",1
"10989",1
"10992",1
"10993",1
"11002",1
"11005",1
"11006",0
"11008",1
"11010",1
"11013",0
"11014",0
"11018",1
"11021",0
"11022",1
"11023",1
"11024",0
"11027",1
"11028",0
"11030",1
"11031",1
"11033",1
"11034",1
"11036",0
"11037",0
"11040",1
"11043",1
"11046",1
"11047",0
"11050",1
"11052",1
"11055",0
"11061",1
"11063",1
"11065",0
"11067",1
"11068",1
"11069",1
"11071",1
"11072",1
"11073",1
"11076",1
"11077",1
"11081",1
"11083",1
"11085",1
"11088",1
"11089",0
"11090",0
"11092",1
"11093",1
"11097",1
"11098",1
"11099",1
"11100",1
"11102",1
"11107",0
"11110",1
"11112",1
"11114",1
"11115",0
"11116",1
"11118",1
"11121",0
"11123",0
"11124",1
"11128",1
"11132",1
"11133",1
"11134",1
"11138",1
"11139",1
"11140",0
"11141",1
"11143",0
"11144",0
"11145",1
"11148",1
"11149",1
"11151",1
"11152",1
"11154",1
"11157",1
"11158",0
"11161",1
"11166",1
"11167",1
"11169",1
"11170",1
"11176",1
"11179",1
"11182",1
"11184",1
"11187",1
"11191",1
"11192",1
"11202",1
"11204",1
"11205",1
"11214",1
"11217",1
"11218",1
"11220",1
"11221",1
"11223",1
"11236",1
"11239",1
"11240",1
"11241",1
"11242",1
"11246",0
"11249",0
"11250",1
"11254",0
"11259",0
"11260",1
"11262",1
"11270",1
"11280",1
"11282",1
"11285",1
"11289",1
"11290",0
"11291",0
"11292",1
"11293",1
"11296",1
"11298",0
"11303",0
"11305",1
"11306",1
"11309",1
"11312",1
"11315",1
"11317",1
"11319",0
"11323",1
"11328",1
"11329",1
"11334",1
"11336",1
"11338",1
"11339",1
"11341",1
"11344",1
"11345",1
"11349",1
"11350",1
"11352",1
"11353",1
"11356",1
"11359",1
"11366",0
"11369",1
"11373",1
"11374",0
"11376",1
"11377",1
"11378",1
"11379",1
"11380",0
"11384",1
"11394",0
"11396",1
"11398",1
"11400",0
"11402",1
"11403",0
"11406",0
"11408",1
"11409",1
"11410",0
"11411",1
"11414",1
"11415",1
"11417",1
"11421",1
"11426",1
"11427",1
"11429",1
"11430",1
"11432",1
"11434",0
"11435",1
"11436",1
"11437",1
"11438",0
"11440",1
"11441",1
"11443",0
"11444",1
"11446",1
"11448",1
"11449",1
"11450",1
"11454",0
"11457",1
"11459",0
"11460",1
"11464",1
"11466",1
"11472",1
"11474",1
"11475",1
"11476",0
"11479",0
"11481",0
"11482",1
"11483",1
"11484",1
"11489",1
"11492",1
"11494",0
"11497",1
"11501",1
"11503",1
"11505",1
"11506",0
"11515",0
"11520",1
"11521",1
"11522",0
"11525",1
"11526",0
"11527",1
"11533",1
"11534",1
"11537",1
"11538",0
"11539",1
"11541",1
"11547",1
"11548",1
"11550",1
"11551",1
"11552",1
"11559",1
"11561",0
"11563",1
"11565",0
"11569",1
"11576",1
"11580",0
"11583",1
"11590",1
"11591",1
"11598",1
"11599",0
"11600",1
"11602",1
"11604",1
"11605",0
"11608",1
"11610",1
"11614",1
"11615",1
"11621",1
"11625",1
"11628",1
"11633",1
"11638",1
"11646",1
"11647",1
"11649",1
"11651",1
"11655",1
"11670",1
"11673",1
"11674",1
"11675",1
"11676",1
"11679",1
"11680",1
"11683",0
"11686",1
"11687",1
"11693",1
"11694",1
"11695",1
"11696",1
"11698",0
"11701",1
"11708",1
"11709",1
"11711",0
"11720",1
"11724",0
"11730",0
"11732",1
"11733",1
"11736",1
"11737",1
"11742",1
"11744",1
"11748",1
"11757",0
"11759",1
"11761",1
"11762",0
"11765",1
"11766",1
"11767",1
"11768",1
"11769",1
"11770",1
"11772",1
"11775",1
"11776",1
"11783",1
"11784",1
"11787",0
"11791",1
"11793",1
"11794",1
"11795",0
"11804",1
"11812",1
"11814",0
"11817",1
"11819",0
"11820",1
"11821",1
"11822",1
"11825",1
"11826",1
"11827",1
"11828",1
"11831",1
"11832",1
"11833",1
"11835",1
"11841",1
"11843",1
"11846",1
"11848",1
"11849",0
"11853",1
"11855",1
"11856",1
"11857",1
"11858",1
"11859",1
"11864",1
"11866",1
"11870",1
"11872",1
"11874",0
"11875",1
"11878",1
"11879",1
"11883",1
"11885",1
"11886",0
"11887",1
"11889",1
"11890",1
